,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video URL
42,Civil Service Board,1/7/2015,,5:00 PM,"City Hall, 2263 Santa Clara Avenue, Room 360, 3rd Floor, Alameda, CA 94501
Meetings held the first Wednesday of each calendar quarter (January, April, July, October) at 5 p.m.",Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22844&GUID=DBC7BCE9-D128-44E7-A869-5EACB1435E7A,,https://alameda.legistar.com/View.ashx?M=IC&ID=367458&GUID=A38518BF-54A1-43D4-BDB3-4063A8025CCC,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=367458&GUID=A38518BF-54A1-43D4-BDB3-4063A8025CCC&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=367458&GUID=A38518BF-54A1-43D4-BDB3-4063A8025CCC,https://alameda.legistar.com/View.ashx?M=M&ID=367458&GUID=A38518BF-54A1-43D4-BDB3-4063A8025CCC,
43,City Council,1/6/2015,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=368686&GUID=78B66475-CAB1-485F-8F7E-F00DE7A1A9D9,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=368686&GUID=78B66475-CAB1-485F-8F7E-F00DE7A1A9D9&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=368686&GUID=78B66475-CAB1-485F-8F7E-F00DE7A1A9D9,https://alameda.legistar.com/View.ashx?M=M&ID=368686&GUID=78B66475-CAB1-485F-8F7E-F00DE7A1A9D9,https://alameda.legistar.com/#
44,City Council,12/16/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=281777&GUID=69179068-FF01-41B6-84BB-170216C617E0,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=281777&GUID=69179068-FF01-41B6-84BB-170216C617E0&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=281777&GUID=69179068-FF01-41B6-84BB-170216C617E0,https://alameda.legistar.com/View.ashx?M=M&ID=281777&GUID=69179068-FF01-41B6-84BB-170216C617E0,https://alameda.legistar.com/#
45,Recreation and Park Commission,12/11/2014,,7:00 PM,Meeting Canceled,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22849&GUID=5395AB50-90DB-45EF-9F22-E95F52CFE78F,,https://alameda.legistar.com/View.ashx?M=IC&ID=301430&GUID=BDA54255-429D-470F-BABB-030ED021BDCB,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=301430&GUID=BDA54255-429D-470F-BABB-030ED021BDCB&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=301430&GUID=BDA54255-429D-470F-BABB-030ED021BDCB,,
46,Alameda Unified School District Board of Education,12/9/2014,,6:15 PM,"For more information on the School Board, please visit: www.alameda.k12.ca.us/boe",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=23331&GUID=CDE518A3-6EE4-4A10-AEBF-403F9A8B0BBC,,https://alameda.legistar.com/View.ashx?M=IC&ID=339252&GUID=E4F734EA-B0FC-46C9-A498-081CBF027ADE,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=339252&GUID=E4F734EA-B0FC-46C9-A498-081CBF027ADE&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=339252&GUID=E4F734EA-B0FC-46C9-A498-081CBF027ADE,,https://alameda.legistar.com/#
47,Planning Board,12/8/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the second and fourth Mondays of each month at 7:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=360282&GUID=F5EBE7D6-DBF6-4B54-9EE1-17B4FEBCC548,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=360282&GUID=F5EBE7D6-DBF6-4B54-9EE1-17B4FEBCC548&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=360282&GUID=F5EBE7D6-DBF6-4B54-9EE1-17B4FEBCC548,https://alameda.legistar.com/View.ashx?M=M&ID=360282&GUID=F5EBE7D6-DBF6-4B54-9EE1-17B4FEBCC548,https://alameda.legistar.com/#
48,Historical Advisory Board,12/4/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the first Thursday of the month at 7:00 p.m.
THIS MEETING HAS BEEN CANCELEDTHIS MEETING HAS BEEN CANCELED",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22845&GUID=DC08C7A3-5B13-4A88-A1E1-58F6569DDAE4,,https://alameda.legistar.com/View.ashx?M=IC&ID=312290&GUID=0C9A21EB-FEC2-4F65-88AB-EE6C3774864E,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=312290&GUID=0C9A21EB-FEC2-4F65-88AB-EE6C3774864E&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=312290&GUID=0C9A21EB-FEC2-4F65-88AB-EE6C3774864E,,
49,City Council,12/2/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=281776&GUID=2EA477F5-FF95-494E-932D-21B3CA11D955,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=281776&GUID=2EA477F5-FF95-494E-932D-21B3CA11D955&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=281776&GUID=2EA477F5-FF95-494E-932D-21B3CA11D955,https://alameda.legistar.com/View.ashx?M=M&ID=281776&GUID=2EA477F5-FF95-494E-932D-21B3CA11D955,https://alameda.legistar.com/#
50,Planning Board,12/1/2014,,6:00 PM,"C’ERA UNA VOLTA-Holiday Dinner No Minutes
1332 PARK STREET AT REDWOOD SQUARE
ALAMEDA, CA 94501",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=359612&GUID=C2D3B7CE-5F10-45CE-8758-8F3E64339EB6,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=359612&GUID=C2D3B7CE-5F10-45CE-8758-8F3E64339EB6&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=359612&GUID=C2D3B7CE-5F10-45CE-8758-8F3E64339EB6,,
51,Planning Board,11/24/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the second and fourth Mondays of each month at 7:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=358174&GUID=717C9E94-86F1-4451-ADE4-05E7782660D3,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=358174&GUID=717C9E94-86F1-4451-ADE4-05E7782660D3&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=358174&GUID=717C9E94-86F1-4451-ADE4-05E7782660D3,https://alameda.legistar.com/View.ashx?M=M&ID=358174&GUID=717C9E94-86F1-4451-ADE4-05E7782660D3,https://alameda.legistar.com/#
52,Social Service Human Relations Board,11/20/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Conf 360, 3rd Floor, Alameda, CA 94501
Meetings held the fourth Thursday of the month at 7:00 p.m.",Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=358435&GUID=460DD717-61A2-4ECC-8F5B-C57B603C2B05,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=358435&GUID=460DD717-61A2-4ECC-8F5B-C57B603C2B05&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=358435&GUID=460DD717-61A2-4ECC-8F5B-C57B603C2B05,https://alameda.legistar.com/View.ashx?M=M&ID=358435&GUID=460DD717-61A2-4ECC-8F5B-C57B603C2B05,
53,Zoning Administrator Hearing,11/20/2014,,3:00 PM,"City Hall, 2263 Santa Clara Avenue, Conference Room 360, 3rd Floor, Alameda, CA 94501
Meetings held as needed on Tuesdays at 3:00 p.m.",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22841&GUID=2920FB8D-E0CC-4330-976F-BE3226841F98,,https://alameda.legistar.com/View.ashx?M=IC&ID=358359&GUID=7A0FA2AA-876C-46AF-84C1-1BC9D7482B05,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=358359&GUID=7A0FA2AA-876C-46AF-84C1-1BC9D7482B05&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=358359&GUID=7A0FA2AA-876C-46AF-84C1-1BC9D7482B05,,
54,Subcommittee of the City Council and School Board,11/20/2014,,10:00 AM,A subcommittee of the City Council and School Board meets periodically to address matters of mutual interest.,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=23365&GUID=3C58076F-2761-4C9D-8A1D-4A9DBE433C2B,,https://alameda.legistar.com/View.ashx?M=IC&ID=358476&GUID=1B896B9E-C34B-4306-BBF4-EE00C3F04B54,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=358476&GUID=1B896B9E-C34B-4306-BBF4-EE00C3F04B54&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=358476&GUID=1B896B9E-C34B-4306-BBF4-EE00C3F04B54,,
55,Transportation Commission,11/19/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the fourth Wednesday every other month on the odd numbered months at 7:00 p.m.",Meeting details,Agenda,TC_Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22851&GUID=D59DF786-2980-4EFB-AFF0-5E6AFB83AB81,,https://alameda.legistar.com/View.ashx?M=IC&ID=347608&GUID=950DC0E2-56AB-4A97-ADD5-B27E24C218E6,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=347608&GUID=950DC0E2-56AB-4A97-ADD5-B27E24C218E6&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=347608&GUID=950DC0E2-56AB-4A97-ADD5-B27E24C218E6,https://alameda.legistar.com/View.ashx?M=M&ID=347608&GUID=950DC0E2-56AB-4A97-ADD5-B27E24C218E6,https://alameda.legistar.com/#
56,City Council,11/18/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=281775&GUID=88D9DE8F-DE88-462B-BAC1-A189E5AF6FE1,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=281775&GUID=88D9DE8F-DE88-462B-BAC1-A189E5AF6FE1&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=281775&GUID=88D9DE8F-DE88-462B-BAC1-A189E5AF6FE1,https://alameda.legistar.com/View.ashx?M=M&ID=281775&GUID=88D9DE8F-DE88-462B-BAC1-A189E5AF6FE1,https://alameda.legistar.com/#
57,Recreation and Park Commission,11/13/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the second Thursday of each month at 7:00 p.m.",Meeting details,Agenda,Min,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22849&GUID=5395AB50-90DB-45EF-9F22-E95F52CFE78F,,https://alameda.legistar.com/View.ashx?M=IC&ID=301418&GUID=F639EA92-DFCF-4517-B243-044E086712CA,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=301418&GUID=F639EA92-DFCF-4517-B243-044E086712CA&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=301418&GUID=F639EA92-DFCF-4517-B243-044E086712CA,https://alameda.legistar.com/View.ashx?M=M&ID=301418&GUID=F639EA92-DFCF-4517-B243-044E086712CA,https://alameda.legistar.com/#
58,Golf Commission,11/12/2014,,7:00 PM,"City Hall, Conf Room 360",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22827&GUID=63E9AE30-DBD1-4E78-93C5-CF3EF3E15E19,,https://alameda.legistar.com/View.ashx?M=IC&ID=301422&GUID=5F51852F-2E72-45BE-A836-496CF3A84CCB,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=301422&GUID=5F51852F-2E72-45BE-A836-496CF3A84CCB&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=301422&GUID=5F51852F-2E72-45BE-A836-496CF3A84CCB,,
59,Library Board,11/12/2014,,6:00 PM,"Alameda Main Library, 1550 Oak Street, Conference Room 224, Second Floor, Alameda CA 94501
Meetings held on the second Wednesday every other month at 6:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22846&GUID=38C707A7-E1CF-40AD-9C35-178D022EA0D5,,https://alameda.legistar.com/View.ashx?M=IC&ID=338507&GUID=FE30EBD7-0B35-4C07-8E95-57942CCF6770,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=338507&GUID=FE30EBD7-0B35-4C07-8E95-57942CCF6770&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=338507&GUID=FE30EBD7-0B35-4C07-8E95-57942CCF6770,https://alameda.legistar.com/View.ashx?M=M&ID=338507&GUID=FE30EBD7-0B35-4C07-8E95-57942CCF6770,https://alameda.legistar.com/#
60,Planning Board,11/10/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the second and fourth Mondays of each month at 7:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=353375&GUID=FCCC5DA9-1FD8-4F1F-BC62-9584D87283A1,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=353375&GUID=FCCC5DA9-1FD8-4F1F-BC62-9584D87283A1&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=353375&GUID=FCCC5DA9-1FD8-4F1F-BC62-9584D87283A1,https://alameda.legistar.com/View.ashx?M=M&ID=353375&GUID=FCCC5DA9-1FD8-4F1F-BC62-9584D87283A1,https://alameda.legistar.com/#
61,Historical Advisory Board,11/6/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the first Thursday of the month at 7:00 p.m.
THIS MEETING HAS BEEN CANCELED",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22845&GUID=DC08C7A3-5B13-4A88-A1E1-58F6569DDAE4,,https://alameda.legistar.com/View.ashx?M=IC&ID=312289&GUID=941E7A2A-F648-4505-9BC9-332557CD37BA,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=312289&GUID=941E7A2A-F648-4505-9BC9-332557CD37BA&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=312289&GUID=941E7A2A-F648-4505-9BC9-332557CD37BA,,
62,Zoning Administrator Hearing,11/6/2014,,3:00 PM,"City Hall, 2263 Santa Clara Avenue, Conference Room 360, 3rd Floor, Alameda, CA 94501
Meetings held as needed on Tuesdays at 3:00 p.m.",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22841&GUID=2920FB8D-E0CC-4330-976F-BE3226841F98,,https://alameda.legistar.com/View.ashx?M=IC&ID=353347&GUID=5CDAB9E3-F5F6-4880-B163-124F1F464AC0,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=353347&GUID=5CDAB9E3-F5F6-4880-B163-124F1F464AC0&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=353347&GUID=5CDAB9E3-F5F6-4880-B163-124F1F464AC0,,
63,City Council,11/5/2014,,7:00 PM,CANCELED,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=281774&GUID=CDAC7E1A-ED5C-4B41-9F28-10AC00802851,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=281774&GUID=CDAC7E1A-ED5C-4B41-9F28-10AC00802851&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=281774&GUID=CDAC7E1A-ED5C-4B41-9F28-10AC00802851,,
64,Alameda Unified School District Board of Education,10/28/2014,,6:15 PM,"For more information on the School Board, please visit: www.alameda.k12.ca.us/boe",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=23331&GUID=CDE518A3-6EE4-4A10-AEBF-403F9A8B0BBC,,https://alameda.legistar.com/View.ashx?M=IC&ID=329225&GUID=36AFB833-6627-4F2A-BD4A-556B69CC0CF4,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=329225&GUID=36AFB833-6627-4F2A-BD4A-556B69CC0CF4&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=329225&GUID=36AFB833-6627-4F2A-BD4A-556B69CC0CF4,,
65,Planning Board,10/27/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the second and fourth Mondays of each month at 7:00 p.m.",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=347432&GUID=9BE93143-6DB5-4826-B5B6-D4DEFE2D559A,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=347432&GUID=9BE93143-6DB5-4826-B5B6-D4DEFE2D559A&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=347432&GUID=9BE93143-6DB5-4826-B5B6-D4DEFE2D559A,https://alameda.legistar.com/View.ashx?M=M&ID=347432&GUID=9BE93143-6DB5-4826-B5B6-D4DEFE2D559A,https://alameda.legistar.com/#
66,Commission on Disability,10/27/2014,,6:30 PM,"City Hall, 2263 Santa Clara Avenue, Room 360, Alameda, CA 94501
Meetings held quaretly on the fourth Monday of the month at 6:30 p.m.",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22826&GUID=5CF2D01F-6107-4711-BBA0-0F649ABFCFA2,,https://alameda.legistar.com/View.ashx?M=IC&ID=347926&GUID=77E08CEC-BC74-47C7-B6C8-511F7DFFCBDE,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=347926&GUID=77E08CEC-BC74-47C7-B6C8-511F7DFFCBDE&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=347926&GUID=77E08CEC-BC74-47C7-B6C8-511F7DFFCBDE,,
67,Civil Service Board,10/27/2014,,5:00 PM,"City Hall West, 950 West Midway, Conference Room 140  Alameda, CA 94501
Meetings held the first Wednesday of each calendar quarter (January, April, July, October) at 5 p.m.",Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22844&GUID=DBC7BCE9-D128-44E7-A869-5EACB1435E7A,,https://alameda.legistar.com/View.ashx?M=IC&ID=347604&GUID=B46DB9FD-C60D-4864-9E10-A910DDE44508,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=347604&GUID=B46DB9FD-C60D-4864-9E10-A910DDE44508&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=347604&GUID=B46DB9FD-C60D-4864-9E10-A910DDE44508,https://alameda.legistar.com/View.ashx?M=M&ID=347604&GUID=B46DB9FD-C60D-4864-9E10-A910DDE44508,
68,Pension Board,10/27/2014,,4:30 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers Conference Room 391, Alameda, CA 94501
Meetings held the last Monday of each calendar quarter (January, April, July, October) at 4:30 p.m.",Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22828&GUID=E3F572A6-E936-4F31-9702-FAF613D7A87C,,https://alameda.legistar.com/View.ashx?M=IC&ID=325677&GUID=19265930-A055-4F53-B32F-97C5531AF0DA,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=325677&GUID=19265930-A055-4F53-B32F-97C5531AF0DA&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=325677&GUID=19265930-A055-4F53-B32F-97C5531AF0DA,https://alameda.legistar.com/View.ashx?M=M&ID=325677&GUID=19265930-A055-4F53-B32F-97C5531AF0DA,
69,Social Service Human Relations Board,10/23/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501
Meetings held the fourth Thursday of every month at 7:00 p.m.",Meeting details,Not available,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=294632&GUID=F71EED91-B969-4B9B-924D-DF58478099BB,,,,,,
70,Social Service Human Relations Board,10/22/2014,,8:00 PM,"City Hall, 2263 Santa Clara Avenue, Conf 360, 3rd Floor, Alameda, CA 94501
Meetings held the fourth Thursday of the month at 8:00 p.m.",Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=347428&GUID=7E37FDBA-F5CF-45D2-AC47-16B7F90DF7D0,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=347428&GUID=7E37FDBA-F5CF-45D2-AC47-16B7F90DF7D0&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=347428&GUID=7E37FDBA-F5CF-45D2-AC47-16B7F90DF7D0,https://alameda.legistar.com/View.ashx?M=M&ID=347428&GUID=7E37FDBA-F5CF-45D2-AC47-16B7F90DF7D0,
71,City Council,10/21/2014,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=281773&GUID=4B03E4BC-EA56-49AC-8CAE-8B50DF0C1DBB,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=281773&GUID=4B03E4BC-EA56-49AC-8CAE-8B50DF0C1DBB&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=281773&GUID=4B03E4BC-EA56-49AC-8CAE-8B50DF0C1DBB,https://alameda.legistar.com/View.ashx?M=M&ID=281773&GUID=4B03E4BC-EA56-49AC-8CAE-8B50DF0C1DBB,https://alameda.legistar.com/#
72,Zoning Administrator Hearing,10/21/2014,,3:00 PM,"City Hall, 2263 Santa Clara Avenue, Conference Room 360, 3rd Floor, Alameda, CA 94501
Meetings held as needed on Tuesdays at 3:00 p.m.",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22841&GUID=2920FB8D-E0CC-4330-976F-BE3226841F98,,https://alameda.legistar.com/View.ashx?M=IC&ID=347251&GUID=92436254-6FF0-4A51-AFA1-06A14C5F8EA4,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=347251&GUID=92436254-6FF0-4A51-AFA1-06A14C5F8EA4&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=347251&GUID=92436254-6FF0-4A51-AFA1-06A14C5F8EA4,,
73,Alameda Unified School District Board of Education,10/14/2014,,6:15 PM,"For more information on the School Board, please visit: www.alameda.k12.ca.us/boe",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=23331&GUID=CDE518A3-6EE4-4A10-AEBF-403F9A8B0BBC,,https://alameda.legistar.com/View.ashx?M=IC&ID=329224&GUID=ADD1E08D-009F-4D3F-A1D2-8EA6632CB4C4,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=329224&GUID=ADD1E08D-009F-4D3F-A1D2-8EA6632CB4C4&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=329224&GUID=ADD1E08D-009F-4D3F-A1D2-8EA6632CB4C4,,https://alameda.legistar.com/#
